family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	eligible	covered	synsets
oewn-02803613-a	scenic	1	3.67	3.67	scenic	0	1	0.0	0	0	1
oewn-02400702-a	tangible	3	5.6	3.66	real	1	3	0.33	0	0	3
oewn-00618376-a	cooked	38	5.58	3.66	done	10	39	0.26	0	0	31
oewn-01484919-a	married	7	5.47	3.66	united	0	7	0.0	0	0	5
oewn-00387453-a	achromatic	116	5.37	3.66	off-white	8	116	0.07	0	0	47
oewn-00656845-a	crowned	7	4.85	3.66	royal	1	7	0.14	0	0	6
oewn-01916271-a	purposeful	7	4.84	3.66	purpose-made	2	7	0.29	0	0	4
oewn-00715884-a	imperative	13	4.56	3.66	crying	2	13	0.15	0	0	7
oewn-01862869-a	incidental	7	4.54	3.66	incident	4	7	0.57	0	0	5
oewn-00361121-a	chartered	3	4.41	3.66	hired	0	3	0.0	0	0	1
oewn-01722394-a	parallel	5	4.27	3.66	parallel	3	5	0.6	0	0	4
oewn-00596011-a	sporadic	10	4.24	3.66	isolated	5	10	0.5	0	0	6
oewn-00761468-a	saturated	3	3.96	3.66	concentrated	3	3	1.0	0	0	2
oewn-00658159-a	crowned	2	3.67	3.66	capped	0	2	0.0	0	0	2
oewn-03105861-a	imperative	1	3.66	3.66	imperative	0	1	0.0	0	0	1
oewn-00760781-a	saturated	1	3.66	3.66	saturated	0	1	0.0	0	0	1
oewn-02440540-a	tired	42	6.52	3.65	all in	10	42	0.24	0	0	16
oewn-01665420-a	opportune	8	6.12	3.65	good	4	8	0.5	0	0	3
oewn-01593624-a	ignoble	5	5.53	3.65	mean	4	5	0.8	0	0	3
oewn-01218092-a	low	10	5.33	3.65	low	3	10	0.3	0	0	6
oewn-00224812-a	belted	5	4.41	3.65	belt-like	0	5	0.0	0	0	4
oewn-03159654-a	calibrated	2	4.14	3.65	graduated	0	2	0.0	0	0	1
oewn-01036763-a	fore	2	3.78	3.65	foremost	0	2	0.0	0	0	2
oewn-01384703-a	laureled	3	3.65	3.65	crowned	0	3	0.0	0	0	1
oewn-00181511-a	unconstitutional	1	3.65	3.65	unconstitutional	1	1	1.0	0	0	1
oewn-02851363-a	vocational	1	3.65	3.65	vocational	0	1	0.0	0	0	1
oewn-00024914-a	unaccustomed to	3	6.25	3.64	new	0	3	0.0	0	0	3
oewn-00459631-a	unclothed	47	4.7	3.64	in your birthday suit	27	47	0.57	0	0	18
oewn-01803966-a	plausible	5	4.24	3.64	pat	5	5	1.0	0	0	3
oewn-02695708-a	celestial	2	3.76	3.64	heavenly	0	2	0.0	0	0	1
oewn-02695890-a	celestial	2	3.76	3.64	heavenly	0	2	0.0	0	0	1
oewn-02998922-a	mutant	1	3.64	3.64	mutant	1	1	1.0	0	0	1
oewn-03013859-a	nutritional	2	3.64	3.64	nutritional	0	2	0.0	0	0	1
oewn-02786981-a	pedal	1	3.64	3.64	pedal	0	1	0.0	0	0	1
oewn-02956031-a	transitional	1	3.64	3.64	transitional	0	1	0.0	0	0	1
oewn-01297423-a	incoming	12	7.27	3.63	in	2	12	0.17	0	0	8
oewn-01385012-a	large	87	5.88	3.63	great	15	89	0.17	0	0	49
oewn-00290849-a	broken	8	5.87	3.63	off-and-on	0	8	0.0	0	0	5
oewn-00636618-a	wrong	2	5.39	3.63	wrong	2	2	1.0	0	0	2
oewn-01967466-a	irregular	11	5.22	3.63	strong	7	11	0.64	0	0	6
oewn-02540350-a	cool	6	5.15	3.63	cool	0	6	0.0	0	0	6
oewn-00039705-a	passive	6	5.09	3.63	hands-off	3	6	0.5	0	0	4
oewn-02242230-a	smokeless	2	4.63	3.63	smoke-free	1	2	0.5	0	0	2
oewn-00428105-a	dirty	2	4.55	3.63	dirty	2	2	1.0	0	0	1
oewn-01935999-a	unreactive	7	4.48	3.63	stable	5	7	0.71	0	0	5
oewn-00561916-a	crowded	6	4.31	3.63	packed	0	6	0.0	0	0	4
oewn-00964160-a	unfaithful	4	4.28	3.63	two-timing	3	4	0.75	0	0	2
oewn-00329426-a	coherent	1	3.63	3.63	coherent	1	1	1.0	0	0	1
oewn-01471909-a	lyric	1	3.63	3.63	lyric	0	1	0.0	0	0	1
oewn-02867171-a	lyric	1	3.63	3.63	lyric	0	1	0.0	0	0	1
oewn-02867345-a	lyric	1	3.63	3.63	lyric	0	1	0.0	0	0	1
oewn-02809090-a	snow-capped	1	3.63	3.63	snow-capped	0	1	0.0	0	0	1
oewn-03166300-a	stacked	1	3.63	3.63	stacked	0	1	0.0	0	0	1
oewn-02821678-a	temporal	1	3.63	3.63	temporal	0	1	0.0	0	0	1
oewn-02821821-a	temporal	1	3.63	3.63	temporal	0	1	0.0	0	0	1
oewn-01724515-a	perpendicular	5	5.96	3.62	right	0	5	0.0	0	0	4
oewn-00126583-a	preceding	15	5.75	3.62	old	0	15	0.0	0	0	9
oewn-01409612-a	legitimate	7	5.4	3.62	true	7	7	1.0	0	0	4
oewn-01403566-a	legal	12	5.08	3.62	legal	2	12	0.17	0	0	8
oewn-02095549-a	concealed	16	5.04	3.62	dark	12	18	0.67	0	0	11
oewn-00412963-a	civilized	5	4.93	3.62	civil	2	5	0.4	0	0	4
oewn-01659588-a	closed	8	4.9	3.62	closed	0	8	0.0	0	0	4
oewn-01425829-a	recorded	8	4.66	3.62	recorded	0	8	0.0	0	0	6
oewn-00969666-a	unfamiliar	6	4.64	3.62	strange	6	6	1.0	0	0	3
oewn-00285441-a	dimmed	3	4.11	3.62	low-beam	0	3	0.0	0	0	2
oewn-01264939-a	humane	7	3.97	3.62	child-centered	6	7	0.86	0	0	3
oewn-01498107-a	seasoned	2	3.74	3.62	cured	1	2	0.5	0	0	2
oewn-01915872-a	contaminated	2	3.7	3.62	contaminated	2	2	1.0	0	0	2
oewn-01110787-a	abranchiate	4	3.62	3.62	gill-less	0	4	0.0	0	0	1
oewn-03037260-a	alpine	1	3.62	3.62	alpine	0	1	0.0	0	0	1
oewn-02647233-a	aquatic	1	3.62	3.62	aquatic	0	1	0.0	0	0	1
oewn-02485079-a	bipolar	1	3.62	3.62	bipolar	0	1	0.0	0	0	1
oewn-02849105-a	bipolar	1	3.62	3.62	bipolar	0	1	0.0	0	0	1
oewn-02849259-a	bipolar	1	3.62	3.62	bipolar	1	1	1.0	0	0	1
oewn-02918786-a	computational	1	3.62	3.62	computational	0	1	0.0	0	0	1
oewn-02504177-a	downstream	1	3.62	3.62	downstream	0	1	0.0	0	0	1
oewn-01512123-a	metabolic	2	3.62	3.62	metabolic	0	2	0.0	0	0	1
oewn-02986641-a	metabolic	1	3.62	3.62	metabolic	0	1	0.0	0	0	1
oewn-02476331-a	tucked	1	3.62	3.62	tucked	0	1	0.0	0	0	1
oewn-00040548-a	active	2	4.93	3.61	active	2	2	1.0	0	0	2
oewn-00654957-a	critical	2	4.83	3.61	critical	0	2	0.0	0	0	2
oewn-02313968-a	stimulating	9	4.54	3.61	exciting	6	9	0.67	0	0	6
oewn-00121384-a	anonymous	5	4.53	3.61	unknown	1	5	0.2	0	0	2
oewn-00709335-a	delicate	10	4.37	3.61	light-handed	4	10	0.4	0	0	8
oewn-00201618-a	backed	12	4.26	3.61	backed	0	12	0.0	0	0	8
oewn-02934127-a	evangelical	1	3.61	3.61	evangelical	0	1	0.0	0	0	1
oewn-02934318-a	evangelical	1	3.61	3.61	evangelical	0	1	0.0	0	0	1
oewn-02910364-a	factual	1	3.61	3.61	factual	1	1	1.0	0	0	1
oewn-03010069-a	rotary	1	3.61	3.61	rotary	0	1	0.0	0	0	1
oewn-02396713-a	tame	9	4.88	3.6	broken	3	10	0.3	0	0	6
oewn-02131193-a	serviceable	8	4.8	3.6	long-wearing	5	8	0.62	0	0	3
oewn-00178468-a	propitious	7	4.77	3.6	lucky	7	7	1.0	0	0	3
oewn-01197257-a	heedless	6	4.48	3.6	regardless	6	6	1.0	0	0	3
oewn-00641275-a	constipated	2	4.46	3.6	bound	2	2	1.0	0	0	2
oewn-00045343-a	chronic	2	4.2	3.6	chronic	2	2	1.0	0	0	2
oewn-02807248-a	sensational	2	3.68	3.6	sensory	0	2	0.0	0	0	1
oewn-02699711-a	cerebral	1	3.6	3.6	cerebral	0	1	0.0	0	0	1
oewn-02707532-a	cinematic	1	3.6	3.6	cinematic	0	1	0.0	0	0	1
oewn-01839361-a	cultivated	1	3.6	3.6	cultivated	0	1	0.0	0	0	1
oewn-01946401-a	nominal	1	3.6	3.6	nominal	0	1	0.0	0	0	1
