family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-02277394-v	appropriate	5	45	538	5	carry	0	5	0.0	0	0	0	0	0	0
oewn-00067316-v	sweat	4	45	45	2	sweat	0	4	0.0	0	0	0	0	0	0
oewn-00835938-v	lie	4	45	309	2	lie	1	4	0.25	0	1	0	0	0	0
oewn-01723780-v	act	13	44	495	4	play	4	13	0.31	4	0	0	0	0	0
oewn-02185344-v	ring	8	44	180	6	ring	0	8	0.0	0	0	0	0	0	0
oewn-01457421-v	haul	7	44	164	3	drag	0	7	0.0	0	0	0	0	0	0
oewn-02306786-v	bear	6	44	560	3	bear	2	6	0.33	0	2	0	0	0	0
oewn-00154951-v	rise	5	44	498	5	rise	3	5	0.6	3	0	0	0	0	0
oewn-00219829-v	dry	5	44	100	2	dry	0	5	0.0	0	0	0	0	0	0
oewn-00532569-v	lower	5	44	209	3	lower	0	5	0.0	0	0	0	0	0	0
oewn-02559394-v	discipline	5	44	275	5	train	0	5	0.0	0	0	0	0	0	0
oewn-01210147-v	touch	4	44	432	4	touch	0	4	0.0	0	0	0	0	0	0
oewn-01875673-v	jostle	4	44	110	3	shove	0	4	0.0	0	0	0	0	0	0
oewn-02561616-v	contribute	4	44	338	4	lead	3	4	0.75	3	0	0	0	0	0
oewn-00941888-v	clarify	26	43	348	15	clear	3	26	0.12	3	0	0	0	0	0
oewn-02580280-v	victimize	9	43	95	6	deceive	4	9	0.44	0	4	0	0	0	0
oewn-02032212-v	pour	8	43	187	5	stream	0	8	0.0	0	0	0	0	0	0
oewn-00070949-v	torture	7	43	116	4	torture	0	7	0.0	0	0	0	0	0	0
oewn-01359453-v	adhere	7	43	355	7	stick	0	7	0.0	0	0	0	0	0	0
oewn-01372011-v	break	7	43	699	5	break	0	7	0.0	0	0	0	0	0	0
oewn-01565786-v	segment	7	43	140	3	quarter	0	7	0.0	0	0	0	0	0	0
oewn-02544431-v	intervene	7	43	81	6	interfere	1	7	0.14	0	1	0	0	0	0
oewn-01152836-v	weight-lift	6	43	264	4	press	3	6	0.5	0	3	0	0	0	0
oewn-01816687-v	inspire	6	43	153	6	encourage	1	6	0.17	1	0	0	0	0	0
oewn-00682265-v	bias	5	43	106	4	weight	3	5	0.6	0	3	0	0	0	0
oewn-00749422-v	force	4	43	389	4	force	2	4	0.5	0	2	0	0	0	0
oewn-02007615-v	hound	4	43	233	4	hunt	0	4	0.0	0	0	0	0	0	0
oewn-02151220-v	conceal	4	43	88	4	conceal	0	4	0.0	0	0	0	0	0	0
oewn-00226992-v	intensify	16	42	229	13	build	0	16	0.0	0	0	0	0	0	0
oewn-01688794-v	paint	12	42	249	5	charge	0	12	0.0	0	0	0	0	0	0
oewn-01884106-v	beat	10	42	328	9	beat	0	10	0.0	0	0	0	0	0	0
oewn-02265169-v	trade	10	42	693	7	run	0	10	0.0	0	0	0	0	0	0
oewn-00390886-v	dampen	9	42	603	9	break	1	9	0.11	0	1	0	0	0	0
oewn-02771882-v	reflect	9	42	185	5	reflect	6	9	0.67	6	0	0	0	0	0
oewn-01226180-v	curl	8	42	198	5	wave	0	8	0.0	0	0	0	0	0	0
oewn-01226979-v	wield	8	42	348	7	sweep	4	8	0.5	1	3	1	0	0	0
oewn-00045548-v	reduce	7	42	145	4	thin	0	7	0.0	0	0	0	0	0	0
oewn-00318501-v	lengthen	7	42	200	7	stretch	0	7	0.0	0	0	0	0	0	0
oewn-01530059-v	wedge	7	42	277	5	force	0	7	0.0	0	0	0	0	0	0
oewn-02232523-v	abandon	6	42	227	5	quit	0	6	0.0	0	0	0	0	0	0
oewn-02356006-v	price	6	42	80	4	rig	3	6	0.5	1	2	1	0	0	0
oewn-00005815-v	cough	5	42	70	4	whoop	0	5	0.0	0	0	0	0	0	0
oewn-02405902-v	elect	5	42	598	2	return	0	5	0.0	0	0	0	0	0	0
oewn-00014542-v	be active	4	42	405	4	move	0	4	0.0	0	0	0	0	0	0
oewn-00900454-v	bow	4	42	209	2	bow	0	4	0.0	0	0	0	0	0	0
oewn-01237919-v	knead	4	42	813	2	work	1	4	0.25	1	0	0	0	0	0
oewn-01456329-v	shlep	4	42	42	1	tow	0	4	0.0	0	0	0	0	0	0
oewn-01390440-v	compress	20	41	353	15	press	0	20	0.0	0	0	0	0	0	0
oewn-01366351-v	put on	15	41	383	9	dress	0	15	0.0	0	0	0	0	0	0
oewn-01630392-v	generate	9	41	364	8	free	1	9	0.11	1	0	0	0	0	0
oewn-01485079-v	pack	8	41	186	4	bag	0	8	0.0	0	0	0	0	0	0
oewn-02238869-v	allocate	8	41	503	4	present	0	8	0.0	0	0	0	0	0	0
oewn-02672941-v	contrast	6	41	114	5	contrast	0	6	0.0	0	0	0	0	0	0
oewn-02392176-v	prepare	5	41	308	5	prepare	0	5	0.0	0	0	0	0	0	0
oewn-00486540-v	culminate	4	41	206	4	top	0	4	0.0	0	0	0	0	0	0
oewn-00708009-v	project	4	41	358	4	offer	0	4	0.0	0	0	0	0	0	0
oewn-00749139-v	order	4	41	328	4	order	0	4	0.0	0	0	0	0	0	0
oewn-01574185-v	decapitate	4	41	41	3	guillotine	0	4	0.0	0	0	0	0	0	0
oewn-02297086-v	derive	4	41	632	4	draw	0	4	0.0	0	0	0	0	0	0
oewn-02669057-v	conform	4	41	239	3	fit	1	4	0.25	1	0	0	0	0	0
oewn-00795741-v	provoke	14	40	169	12	tempt	0	14	0.0	0	0	0	0	0	0
oewn-00896689-v	defend	13	40	223	9	excuse	2	13	0.15	0	2	0	0	0	0
oewn-02319255-v	deprive	13	40	164	9	clean	5	13	0.38	0	5	0	0	0	0
oewn-01677786-v	weave	11	40	114	11	weave	0	11	0.0	0	0	0	0	0	0
oewn-01203078-v	drug	9	40	360	4	drop	0	9	0.0	0	0	0	0	0	0
oewn-00168396-v	regenerate	7	40	143	4	restore	4	7	0.57	2	2	1	0	0	0
oewn-01126313-v	strike	7	40	541	6	strike	1	7	0.14	1	0	0	0	0	0
oewn-00973047-v	call	5	40	925	4	call	5	5	1.0	1	4	1	0	0	0
oewn-01557581-v	cut out	5	40	400	4	die	0	5	0.0	0	0	0	0	0	0
oewn-00316131-v	depreciate	4	40	43	3	expense	1	4	0.25	0	1	0	0	0	0
oewn-02726229-v	follow	4	40	1013	3	follow	0	4	0.0	0	0	0	0	0	0
oewn-00179456-v	take away	17	39	503	10	mark	0	17	0.0	0	0	0	0	0	0
oewn-01541851-v	absorb	14	39	586	8	draw	0	14	0.0	0	0	0	0	0	0
oewn-01998474-v	withdraw	14	39	232	10	retire	8	14	0.57	0	8	0	0	0	0
oewn-02119407-v	desensitize	13	39	115	9	dull	6	13	0.46	0	6	0	0	0	0
oewn-01861703-v	start	11	39	526	3	start	1	11	0.09	0	1	0	0	0	0
oewn-02717862-v	depend on	11	39	144	6	ride	0	11	0.0	0	0	0	0	0	0
oewn-01248201-v	polish	10	39	130	7	shine	0	10	0.0	0	0	0	0	0	0
oewn-02000767-v	march	10	39	128	6	march	0	10	0.0	0	0	0	0	0	0
oewn-02303593-v	offer	9	39	284	4	offer	3	9	0.33	1	2	1	0	0	0
oewn-00520136-v	bubble	7	39	76	4	foam	0	7	0.0	0	0	0	0	0	0
oewn-00638236-v	deduce	7	39	108	6	derive	0	7	0.0	0	0	0	0	0	0
oewn-01140949-v	gamble	7	39	597	5	play	0	7	0.0	0	0	0	0	0	0
oewn-00494639-v	devalue	6	39	183	4	lower	2	6	0.33	0	2	0	0	0	0
oewn-01182648-v	serve	6	39	163	3	serve	0	6	0.0	0	0	0	0	0	0
oewn-01445640-v	bore	5	39	81	2	bore	0	5	0.0	0	0	0	0	0	0
oewn-01787213-v	preoccupy	5	39	115	4	ghost	1	5	0.2	1	0	0	0	0	0
oewn-02300511-v	share	5	39	121	2	share	0	5	0.0	0	0	0	0	0	0
oewn-00320687-v	bake	4	39	360	3	fire	0	4	0.0	0	0	0	0	0	0
oewn-00483404-v	harmonize	4	39	157	3	key	0	4	0.0	0	0	0	0	0	0
oewn-01679140-v	forge	4	39	99	2	hammer	0	4	0.0	0	0	0	0	0	0
oewn-01878561-v	float	4	39	229	3	float	0	4	0.0	0	0	0	0	0	0
oewn-02038831-v	arch	4	39	61	3	arch	0	4	0.0	0	0	0	0	0	0
oewn-02210796-v	come by	4	39	100	4	hit	0	4	0.0	0	0	0	0	0	0
oewn-00759589-v	disown	18	38	208	13	deny	5	18	0.28	0	5	0	0	0	0
oewn-01464634-v	mix	14	38	168	9	mix	0	14	0.0	0	0	0	0	0	0
oewn-00383306-v	transform	13	38	781	5	work	2	13	0.15	0	2	0	0	0	0
oewn-02199916-v	sweeten	11	38	40	5	honey	4	11	0.36	4	0	0	0	0	0
oewn-02650318-v	predominate	11	38	145	7	rule	0	11	0.0	0	0	0	0	0	0
oewn-01425540-v	plug	9	38	159	6	secure	0	9	0.0	0	0	0	0	0	0
oewn-02683377-v	involve	9	38	281	6	sweep	0	9	0.0	0	0	0	0	0	0
oewn-01432088-v	breed	8	38	234	2	cross	3	8	0.38	0	3	0	0	0	0
oewn-00702474-v	determine	7	38	235	4	determine	0	7	0.0	0	0	0	0	0	0
oewn-01817635-v	exult	7	38	126	4	rejoice	3	7	0.43	3	0	0	0	0	0
oewn-00020664-v	hypnotize	6	38	62	4	entrance	0	6	0.0	0	0	0	0	0	0
oewn-02060390-v	rout out	6	38	193	5	hunt	0	6	0.0	0	0	0	0	0	0
oewn-02488856-v	execute	6	38	410	5	hang	0	6	0.0	0	0	0	0	0	0
oewn-00795242-v	invite	5	38	192	5	invite	0	5	0.0	0	0	0	0	0	0
oewn-01228534-v	stroke	5	38	117	5	stroke	0	5	0.0	0	0	0	0	0	0
oewn-01346574-v	fasten	5	38	385	5	stick	0	5	0.0	0	0	0	0	0	0
oewn-02198732-v	taste	5	38	223	5	taste	0	5	0.0	0	0	0	0	0	0
oewn-00751211-v	direct	4	38	268	3	command	1	4	0.25	0	1	0	0	0	0
oewn-00805801-v	assent	4	38	42	4	assent	1	4	0.25	1	0	0	0	0	0
oewn-01380788-v	strew	4	38	75	4	straw	0	4	0.0	0	0	0	0	0	0
oewn-01449520-v	brandish	4	38	172	2	wave	0	4	0.0	0	0	0	0	0	0
oewn-02161530-v	produce	4	38	308	4	offer	0	4	0.0	0	0	0	0	0	0
oewn-02450374-v	conduct	4	38	349	3	deal	0	4	0.0	0	0	0	0	0	0
oewn-00395719-v	blend	24	37	185	10	mix	0	24	0.0	0	0	0	0	0	0
oewn-01015376-v	stress	23	37	88	13	accent	3	23	0.13	3	0	0	0	0	0
oewn-00195686-v	clear	10	37	369	4	clear	0	10	0.0	0	0	0	0	0	0
oewn-00932330-v	suggest	9	37	168	7	smell	6	9	0.67	3	3	1	0	0	0
oewn-01512805-v	throw	9	37	644	7	throw	0	9	0.0	0	0	0	0	0	0
oewn-02322641-v	impoverish	9	37	565	7	break	0	9	0.0	0	0	0	0	0	0
oewn-00075174-v	exhaust	8	37	668	5	play	2	8	0.25	0	2	0	0	0	0
oewn-00520443-v	foam	8	37	63	5	foam	0	8	0.0	0	0	0	0	0	0
oewn-01881348-v	swing	8	37	209	7	swing	1	8	0.12	1	0	0	0	0	0
oewn-00958719-v	qualify	7	37	354	7	mark	4	7	0.57	0	4	0	0	0	0
oewn-01824240-v	enjoy	7	37	129	6	enjoy	7	7	1.0	7	0	0	0	0	0
oewn-02280210-v	claim	7	37	188	6	claim	0	7	0.0	0	0	0	0	0	0
oewn-00825981-v	chastise	6	37	136	4	flame	5	6	0.83	0	5	0	0	0	0
oewn-02592711-v	govern	6	37	121	5	rule	1	6	0.17	0	1	0	0	0	0
oewn-00638550-v	establish	5	37	230	5	build	0	5	0.0	0	0	0	0	0	0
oewn-01032165-v	designate	5	37	168	5	number	0	5	0.0	0	0	0	0	0	0
oewn-01808928-v	anticipate	5	37	95	4	look for	3	5	0.6	0	3	0	0	0	0
oewn-00299337-v	set	4	37	729	2	set	0	4	0.0	0	0	0	0	0	0
oewn-01503011-v	set down	11	36	152	4	plank	0	11	0.0	0	0	0	0	0	0
oewn-01925957-v	climb	10	36	264	8	ride	0	10	0.0	0	0	0	0	0	0
oewn-02454712-v	admit	7	36	191	5	admit	0	7	0.0	0	0	0	0	0	0
oewn-02519126-v	disadvantage	7	36	59	5	prejudice	7	7	1.0	0	7	0	0	0	0
oewn-00015491-v	nap	6	36	39	4	doze	0	6	0.0	0	0	0	0	0	0
oewn-00226497-v	dilute	6	36	354	5	cut	0	6	0.0	0	0	0	0	0	0
oewn-00335806-v	break	6	36	560	6	break	0	6	0.0	0	0	0	0	0	0
oewn-01474455-v	commandeer	6	36	71	1	pirate	0	6	0.0	0	0	0	0	0	0
oewn-01766135-v	arouse	6	36	185	6	excite	5	6	0.83	5	0	0	0	0	0
oewn-02730292-v	relate	6	36	158	4	relate	2	6	0.33	2	0	0	0	0	0
oewn-00545629-v	lift	5	36	463	5	raise	3	5	0.6	3	0	0	0	0	0
oewn-01085766-v	demolish	5	36	180	3	destroy	1	5	0.2	0	1	0	0	0	0
oewn-01362135-v	string	5	36	569	5	draw	0	5	0.0	0	0	0	0	0	0
oewn-00483111-v	harmonize	4	36	139	3	key	0	4	0.0	0	0	0	0	0	0
oewn-00950885-v	number	4	36	173	2	number	0	4	0.0	0	0	0	0	0	0
oewn-01995963-v	follow	4	36	601	3	follow	0	4	0.0	0	0	0	0	0	0
oewn-01697776-v	copy	13	35	175	7	trace	0	13	0.0	0	0	0	0	0	0
oewn-01858118-v	draw	13	35	594	8	draw	0	13	0.0	0	0	0	0	0	0
oewn-00420328-v	loosen	9	35	145	9	loose	0	9	0.0	0	0	0	0	0	0
oewn-01196951-v	host	8	35	50	3	host	0	8	0.0	0	0	0	0	0	0
oewn-01013752-v	affirm	7	35	189	5	claim	0	7	0.0	0	0	0	0	0	0
oewn-01648288-v	realize	7	35	225	5	express	1	7	0.14	1	0	0	0	0	0
oewn-02479662-v	endow	7	35	207	6	cover	0	7	0.0	0	0	0	0	0	0
oewn-01043634-v	summon	6	35	131	4	summon	0	6	0.0	0	0	0	0	0	0
oewn-00529419-v	recover	5	35	163	5	recover	0	5	0.0	0	0	0	0	0	0
oewn-01095583-v	war	5	35	35	1	war	3	5	0.6	0	3	0	0	0	0
oewn-01895242-v	vibrate	5	35	308	2	shake	0	5	0.0	0	0	0	0	0	0
oewn-02446762-v	hold	5	35	704	3	hold	0	5	0.0	0	0	0	0	0	0
oewn-02326371-v	rob	4	35	166	4	pick	1	4	0.25	0	1	0	0	1	0
oewn-02509452-v	banish	4	35	142	3	bar	0	4	0.0	0	0	0	0	0	0
oewn-00371917-v	heat	15	34	127	10	heat	0	15	0.0	0	0	0	0	0	0
oewn-01527659-v	stuff	10	34	168	7	jam	0	10	0.0	0	0	0	0	0	0
oewn-00192383-v	deaden	9	34	572	8	break	0	9	0.0	0	0	0	0	0	0
oewn-00604693-v	train	9	34	269	6	prepare	1	9	0.11	1	0	0	0	0	0
oewn-00752538-v	charge	9	34	193	7	charge	3	9	0.33	0	3	0	0	0	0
oewn-02028855-v	cluster	9	34	74	5	bunch	0	9	0.0	0	0	0	0	0	0
oewn-01285811-v	wrap	8	34	112	4	wrap	0	8	0.0	0	0	0	0	0	0
oewn-01492094-v	drop	8	34	416	7	drop	0	8	0.0	0	0	0	0	0	0
oewn-02478854-v	veto	8	34	242	4	kill	3	8	0.38	0	3	0	0	0	0
oewn-00328172-v	steep	7	34	500	4	draw	1	7	0.14	0	1	0	0	0	0
oewn-02167732-v	monitor	7	34	132	4	spy	0	7	0.0	0	0	0	0	0	0
oewn-01734912-v	sing	6	34	154	3	sing	0	6	0.0	0	0	0	0	0	0
oewn-01999243-v	draw	6	34	696	6	draw	0	6	0.0	0	0	0	0	0	0
oewn-00083983-v	medicate	5	34	47	3	medicine	0	5	0.0	0	0	0	0	0	0
oewn-00832735-v	instruct	5	34	154	4	direct	0	5	0.0	0	0	0	0	0	0
oewn-01036184-v	discourse	5	34	76	3	talk about	1	5	0.2	1	0	0	0	0	0
oewn-01043826-v	dish the dirt	5	34	41	4	gossip	2	5	0.4	0	2	0	0	0	0
oewn-01487029-v	bunch	5	34	94	4	bundle	0	5	0.0	0	0	0	0	0	0
oewn-02232269-v	foreswear	5	34	158	4	quit	0	5	0.0	0	0	0	0	0	0
oewn-02415071-v	sign	5	34	257	3	sign	0	5	0.0	0	0	0	0	0	0
oewn-02625202-v	last out	5	34	310	1	stay	0	5	0.0	0	0	0	0	0	0
oewn-02669721-v	repose on	5	34	96	3	owe	0	5	0.0	0	0	0	0	0	0
oewn-01570669-v	afforest	4	34	34	1	forest	0	4	0.0	0	0	0	0	0	0
oewn-02222955-v	collect	4	34	386	4	raise	0	4	0.0	0	0	0	0	0	0
oewn-02642040-v	lead	4	34	319	4	lead	0	4	0.0	0	0	0	0	0	0
oewn-02713660-v	defy	4	34	163	4	refuse	1	4	0.25	0	1	0	0	0	0
oewn-00067770-v	exude	16	33	163	11	stream	0	16	0.0	0	0	0	0	0	0
oewn-00083562-v	operate on	13	33	404	5	fix	7	13	0.54	0	7	0	0	0	0
oewn-01558524-v	incise	10	33	130	8	worry	0	10	0.0	0	0	0	0	0	0
oewn-01971380-v	dive	10	33	235	5	jump	0	10	0.0	0	0	0	0	0	0
oewn-02037140-v	swerve	10	33	286	8	cut	0	10	0.0	0	0	0	0	0	0
oewn-00318689-v	prolong	9	33	160	6	extend	0	9	0.0	0	0	0	0	0	0
oewn-00860463-v	cheer	9	33	133	4	cheer	0	9	0.0	0	0	0	0	0	0
oewn-02552922-v	dishonor	9	33	131	6	shame	5	9	0.56	0	5	0	0	0	0
oewn-02242120-v	refuse	8	33	198	7	refuse	0	8	0.0	0	0	0	0	0	0
oewn-00063062-v	irritate	7	33	134	7	rub	1	7	0.14	1	0	0	0	0	0
oewn-00441741-v	slow	7	33	98	3	slow	2	7	0.29	0	2	0	0	0	0
oewn-00664100-v	check	7	33	348	4	mark	0	7	0.0	0	0	0	0	0	0
oewn-01986880-v	rear	7	33	169	6	pitch	0	7	0.0	0	0	0	0	0	0
oewn-00825097-v	contradict	6	33	168	4	deny	1	6	0.17	0	1	0	0	0	0
oewn-01375347-v	spray	6	33	103	3	mist	0	6	0.0	0	0	0	0	0	0
oewn-02565990-v	enforce	6	33	727	6	run	1	6	0.17	0	1	0	0	0	0
oewn-00653662-v	distinguish	5	33	319	5	mark	0	5	0.0	0	0	0	0	0	0
oewn-01020937-v	stipulate	5	33	163	4	condition	0	5	0.0	0	0	0	0	0	0
oewn-01651668-v	stage	5	33	124	3	arrange	0	5	0.0	0	0	0	0	0	0
oewn-02010848-v	reach	5	33	293	3	reach	0	5	0.0	0	0	0	0	0	0
oewn-00735067-v	resolve	4	33	192	2	resolve	0	4	0.0	0	0	0	0	0	0
oewn-00948787-v	number	4	33	186	2	number	0	4	0.0	0	0	0	0	0	0
oewn-01891013-v	wheel	4	33	268	3	roll	0	4	0.0	0	0	0	0	0	0
oewn-02672137-v	approximate	4	33	151	3	approach	2	4	0.5	0	2	0	0	0	0
oewn-00398482-v	disintegrate	19	32	680	11	run	0	19	0.0	0	0	0	0	0	0
oewn-00061366-v	sterilize	17	32	305	3	fix	7	17	0.41	0	7	0	0	0	0
oewn-02016196-v	transfer	13	32	524	7	carry	0	13	0.0	0	0	0	0	0	0
oewn-02316367-v	withdraw	13	32	590	8	draw	0	13	0.0	0	0	0	0	0	0
oewn-00446124-v	solidify	12	32	614	4	set	0	12	0.0	0	0	0	0	0	0
oewn-02563025-v	obstruct	12	32	346	7	hang	1	12	0.08	0	1	0	0	0	0
oewn-01478583-v	free	10	32	238	6	free	6	10	0.6	2	4	1	0	0	0
oewn-01596858-v	squash	10	32	179	8	tread	0	10	0.0	0	0	0	0	0	0
oewn-01223449-v	cling	9	32	192	6	stick	0	9	0.0	0	0	0	0	0	0
oewn-00439133-v	accelerate	7	32	92	6	speed	3	7	0.43	3	0	0	0	0	0
oewn-00565772-v	fold	7	32	121	7	fold	0	7	0.0	0	0	0	0	0	0
oewn-02164320-v	flash	7	32	136	6	flash	5	7	0.71	5	0	0	0	0	0
oewn-00457695-v	match	6	32	255	3	fit	0	6	0.0	0	0	0	0	0	0
oewn-00258536-v	swell	5	32	130	4	swell	2	5	0.4	0	2	0	0	0	0
oewn-01790925-v	anger	5	32	85	3	anger	0	5	0.0	0	0	0	0	0	0
oewn-02432763-v	ordain	5	32	761	3	pass	0	5	0.0	0	0	0	0	0	0
oewn-01691771-v	map	4	32	76	4	map	0	4	0.0	0	0	0	0	0	0
oewn-00687584-v	reject	18	31	95	14	reject	5	18	0.28	2	3	1	0	0	0
oewn-02428558-v	inhibit	11	31	132	9	choke	0	11	0.0	0	0	0	0	0	0
oewn-00196708-v	burn	9	31	319	7	burn	0	9	0.0	0	0	0	0	0	0
oewn-02429499-v	oppress	9	31	148	7	crush	3	9	0.33	0	3	0	0	0	0
oewn-01981715-v	drop	7	31	533	3	drop	0	7	0.0	0	0	0	0	0	0
oewn-00432779-v	decline	6	31	407	6	drop	0	6	0.0	0	0	0	0	0	0
oewn-00696992-v	value	6	31	194	3	float	4	6	0.67	2	2	1	0	0	0
oewn-01249165-v	sharpen	6	31	121	5	edge	0	6	0.0	0	0	0	0	0	0
oewn-01889423-v	churn	6	31	240	4	roll	6	6	1.0	2	4	1	0	0	0
oewn-02275660-v	beg	6	31	123	1	beg	1	6	0.17	1	0	0	0	0	0
oewn-01579309-v	crop	5	31	165	5	grass	0	5	0.0	0	0	0	0	0	0
oewn-01745327-v	cultivate	5	31	757	3	work	2	5	0.4	0	2	0	0	0	0
oewn-02740827-v	hang	5	31	308	4	hang	5	5	1.0	0	5	0	0	0	0
oewn-01622250-v	unmake	4	31	128	2	destroy	2	4	0.5	2	0	0	0	0	0
oewn-02684649-v	intrigue	4	31	177	4	seize	2	4	0.5	2	0	0	0	0	0
oewn-01353852-v	extract	12	30	285	9	pull	0	12	0.0	0	0	0	0	0	0
oewn-00782236-v	chime in	9	30	133	4	interrupt	2	9	0.22	0	2	0	0	0	0
oewn-01980855-v	drop	8	30	396	6	drop	2	8	0.25	2	0	0	0	0	0
oewn-02484290-v	validate	8	30	235	2	sign	0	8	0.0	0	0	0	0	0	0
oewn-82474083-v	euthanize	7	30	130	2	destroy	2	7	0.29	0	2	0	0	0	0
oewn-00893988-v	acknowledge	6	30	158	6	acknowledge	2	6	0.33	0	2	0	0	0	0
oewn-01796126-v	embarrass	6	30	84	6	confuse	6	6	1.0	0	6	0	0	0	0
oewn-02712465-v	hum	6	30	92	5	hum	0	6	0.0	0	0	0	0	0	0
oewn-00039201-v	wave	5	30	148	1	wave	0	5	0.0	0	0	0	0	0	0
oewn-02257739-v	pay up	5	30	257	3	pay	0	5	0.0	0	0	0	0	0	0
oewn-02288169-v	retain	5	30	683	4	hold	0	5	0.0	0	0	0	0	0	0
oewn-02351891-v	adopt	5	30	637	4	follow	0	5	0.0	0	0	0	0	0	0
oewn-02381520-v	pursue	5	30	121	3	pursue	0	5	0.0	0	0	0	0	0	0
oewn-00343988-v	recur	4	30	165	2	repeat	0	4	0.0	0	0	0	0	0	0
oewn-00847588-v	disparage	15	29	80	10	disgrace	5	15	0.33	0	5	0	0	0	0
oewn-01572394-v	install	12	29	252	8	post	0	12	0.0	0	0	0	0	0	0
oewn-02410532-v	supplant	12	29	66	7	replace	0	12	0.0	0	0	0	0	0	0
oewn-02548878-v	disobey	12	29	84	8	weaken	1	12	0.08	0	1	0	0	0	0
oewn-00717773-v	rule	9	29	107	6	rule	0	9	0.0	0	0	0	0	0	0
oewn-02483482-v	invalidate	9	29	545	5	break	6	9	0.67	0	6	0	0	0	0
oewn-00648747-v	measure	8	29	229	2	shoot	2	8	0.25	1	1	1	0	0	0
oewn-00903562-v	precede	8	29	142	4	introduce	0	8	0.0	0	0	0	0	0	0
oewn-01459400-v	pinch	8	29	106	5	squeeze	1	8	0.12	1	0	0	0	0	0
oewn-00203443-v	corrupt	7	29	207	6	stretch	5	7	0.71	0	5	0	0	0	0
oewn-00217578-v	flood	7	29	125	6	flow	0	7	0.0	0	0	0	0	0	0
oewn-00389306-v	lay waste to	7	29	170	5	ruin	0	7	0.0	0	0	0	0	0	0
oewn-01096497-v	campaign	7	29	663	4	run	0	7	0.0	0	0	0	0	0	0
oewn-01363602-v	plaster	7	29	53	4	mud	0	7	0.0	0	0	0	0	0	0
oewn-01797944-v	fuss	7	29	91	4	scruple	3	7	0.43	0	3	0	0	0	0
oewn-00604200-v	train	5	29	240	4	prepare	0	5	0.0	0	0	0	0	0	0
oewn-00885156-v	gloat	5	29	103	4	triumph	5	5	1.0	3	2	1	0	1	0
oewn-01675909-v	knit	5	29	89	3	knit	0	5	0.0	0	0	0	0	0	0
oewn-01151936-v	play	4	29	541	4	play	0	4	0.0	0	0	0	0	0	0
oewn-01483990-v	hang	4	29	303	4	hang	1	4	0.25	0	1	0	0	0	0
oewn-00006238-v	expectorate	14	28	35	5	cough	3	14	0.21	3	0	0	0	0	0
oewn-00283850-v	dye	12	28	118	6	stain	1	12	0.08	1	0	0	0	0	0
oewn-01492646-v	load	12	28	127	8	load	0	12	0.0	0	0	0	0	0	0
oewn-01551969-v	delete	11	28	464	4	strike	0	11	0.0	0	0	0	0	0	0
oewn-01600207-v	shoot	11	28	627	5	break	0	11	0.0	0	0	0	0	0	0
oewn-01342187-v	uncover	9	28	124	8	expose	0	9	0.0	0	0	0	0	0	0
oewn-02270824-v	save	9	28	254	4	save	0	9	0.0	0	0	0	0	0	0
oewn-01365439-v	paint	7	28	141	4	paint	0	7	0.0	0	0	0	0	0	0
oewn-02120261-v	sensitize	7	28	210	3	stir	0	7	0.0	0	0	0	0	0	0
oewn-02199359-v	disgust	7	28	68	4	disgust	0	7	0.0	0	0	0	0	0	0
oewn-00511445-v	mottle	6	28	135	4	cloud	0	6	0.0	0	0	0	0	0	0
oewn-00736950-v	date	6	28	114	2	date	0	6	0.0	0	0	0	0	0	0
oewn-01049617-v	bark	6	28	87	4	quest	0	6	0.0	0	0	0	0	0	0
oewn-01196254-v	satiate	6	28	177	5	fill	6	6	1.0	2	4	1	0	0	0
oewn-01432586-v	crossbreed	6	28	194	1	cross	0	6	0.0	0	0	0	0	0	0
oewn-02410046-v	take out	6	28	377	6	clear	0	6	0.0	0	0	0	0	0	0
oewn-02082838-v	bring in	5	28	166	4	introduce	0	5	0.0	0	0	0	0	0	0
oewn-00607995-v	inculcate	4	28	55	3	din	0	4	0.0	0	0	0	0	0	0
oewn-01354457-v	press out	4	28	201	2	express	0	4	0.0	0	0	0	0	0	0
oewn-02300169-v	partake	4	28	101	3	share	0	4	0.0	0	0	0	0	0	0
oewn-02571602-v	sin	4	28	319	4	fall	4	4	1.0	1	3	1	0	0	0
oewn-00043880-v	overdress	25	27	273	7	dress	3	25	0.12	0	3	0	0	0	0
oewn-00241924-v	shrink	12	27	135	7	shrink	2	12	0.17	0	2	0	0	0	0
oewn-00035769-v	cleanse	11	27	191	8	clean	0	11	0.0	0	0	0	0	0	0
oewn-02517971-v	discriminate	11	27	125	7	separate	3	11	0.27	0	3	0	0	0	0
oewn-01475976-v	putter	9	27	79	4	potter	0	9	0.0	0	0	0	0	0	0
oewn-01006737-v	type	7	27	59	3	shift	1	7	0.14	0	1	0	0	0	0
oewn-01473673-v	kidnap	6	27	94	3	snatch	0	6	0.0	0	0	0	0	0	0
oewn-00861956-v	applaud	5	27	128	4	hail	4	5	0.8	4	0	0	0	1	0
oewn-01118865-v	yield	5	27	442	5	fall	0	5	0.0	0	0	0	0	0	0
oewn-01530857-v	lodge	5	27	174	4	stick	0	5	0.0	0	0	0	0	0	0
